latitude,longitude,distance_from_last_point_m,cumulative_distance_m
40.84978000510257,-74.03353999619836,67.164,27011.959
40.84962,-74.03277,67.164,27079.123
40.84969,-74.03274,8.182,27087.306
40.84977000000001,-74.03274,8.896,27096.202
40.84989,-74.03279,13.99,27110.192
40.85054,-74.0331,76.836,27187.028
40.85117500026175,-74.03333499775646,73.323,27260.351
40.85181,-74.03357000000001,73.323,27333.674
40.8522,-74.03364,43.764,27377.438
40.85226,-74.03366000000001,6.88,27384.319
40.85246,-74.03358,23.235,27407.553
40.852560000000004,-74.03349,13.452,27421.005
40.85262,-74.03335000000001,13.534,27434.539
40.85267,-74.033,29.958,27464.496
40.85262,-74.03287,12.266,27476.763
40.85220333942212,-74.03202998942619,84.487,27561.25
40.85178667275107,-74.0311899894175,84.487,27645.737
40.85137,-74.03035000000001,84.487,27730.225
40.851153341020094,-74.02940666050765,82.92,27813.145
40.850936674355786,-74.02846332718468,82.92,27896.065
40.85072,-74.02752000000001,82.92,27978.985
40.850590000000004,-74.02691,53.304,28032.29
40.8506,-74.02679,10.154,28042.444
40.85052,-74.02651,25.175,28067.619
40.85051,-74.02641000000001,8.484,28076.103
40.85052,-74.02629,10.154,28086.257
40.850640000000006,-74.02615,17.796,28104.053
40.85094,-74.02607,34.03,28138.084
40.851670000000006,-74.02593,82.022,28220.106
40.852380000000004,-74.02589,79.02,28299.126
40.852180005642644,-74.02508332855822,71.399,28370.525
40.85198000566615,-74.02427666198643,71.399,28441.923
40.851780000000005,-74.02347,71.399,28513.322
40.851580002342004,-74.02273499781629,65.698,28579.021
40.851380000000006,-74.022,65.698,28644.719
40.85123000162962,-74.021379998472,54.75,28699.469
40.85108,-74.02076000000001,54.75,28754.219
40.85047,-74.02105,72.081,28826.3
